ward_id,segment_length_m,water_proximity,house_density,citizen_pressure,rainfall_sensor_mm,pump_runtime_hours,last_maintenance_days,blocked_target,mid_lat,mid_lon
77,18.436,0.94332,130.0,0.36326,67.1899,6.2088,144.8924,1,23.723294,90.401725
77,8.782,0.94182,135.0,0.47663,46.3978,4.7516,145.5597,1,23.723239,90.40169
77,19.012,0.94284,131.0,0.56028,36.4862,6.3933,78.7383,1,23.723186,90.401803
77,4.0,0.93677,174.0,0.36765,47.1348,5.5895,95.9674,1,23.722623,90.401319
77,5.59,0.93895,183.0,0.56827,38.1433,7.2693,124.2836,1,23.722662,90.401149
77,9.169,0.93789,176.0,0.49307,46.7196,6.5685,135.5559,1,23.72266,90.401215
77,7.595,0.93704,175.0,0.45215,54.6033,6.5197,57.5164,1,23.722639,90.401286
77,4.0,0.93666,174.0,0.80103,42.7029,4.2884,87.9014,1,23.722616,90.401332
77,5.696,0.93644,175.0,0.51787,54.3581,6.5303,119.3349,1,23.722596,90.401365
77,5.794,0.93623,171.0,0.39746,38.3946,4.6769,78.8743,1,23.722566,90.401408
77,4.0,0.93613,172.0,0.5556,34.0895,5.3924,82.4283,1,23.722546,90.401434
77,4.0,0.94087,137.0,0.41482,49.4942,6.9917,89.9559,1,23.723246,90.401626
77,4.184,0.94034,137.0,0.54667,48.0824,8.1944,88.23,1,23.723237,90.401603
77,15.583,0.93841,141.0,0.27047,43.9773,6.5132,63.7218,1,23.723204,90.401521
77,7.215,0.93618,148.0,0.5349,55.487,7.6017,87.6413,1,23.723164,90.401426
77,5.84,0.93907,183.0,0.68726,35.7122,5.8831,112.2168,1,23.722657,90.401147
77,8.979,0.938,177.0,0.35224,31.8313,4.5457,98.6481,1,23.722655,90.401213
77,10.872,0.93706,175.0,0.37428,39.3499,8.2685,100.6781,1,23.722628,90.401297
77,4.0,0.93662,175.0,0.36319,62.4862,6.7591,84.0956,1,23.722597,90.401353
77,4.0,0.93513,176.0,0.82294,27.5189,7.1372,77.9664,1,23.723405,90.400635
77,4.0,0.93483,175.0,0.30857,49.3223,4.2647,93.2874,1,23.723402,90.400656
77,4.0,0.93442,174.0,0.27876,55.482,9.1246,96.7803,1,23.723401,90.400683
77,4.0,0.93398,175.0,0.38782,38.972,3.3365,109.8609,1,23.723396,90.400713
77,4.0,0.93352,175.0,0.4069,28.9735,5.7952,92.3049,1,23.723392,90.400745
77,9.581,0.93964,181.0,0.49863,43.5507,6.0896,71.8811,1,23.723475,90.400295
77,5.9,0.93871,179.0,0.31563,31.8981,5.8065,97.3987,1,23.723463,90.400363
77,6.815,0.93798,179.0,0.37021,47.5621,4.3294,50.6289,1,23.72345,90.400419
77,9.844,0.93694,178.0,0.68271,41.9373,3.8025,68.7866,1,23.723439,90.400493
77,5.292,0.93598,177.0,0.47358,49.6647,7.1566,102.0438,1,23.723429,90.40056
77,4.0,0.9355,175.0,0.38041,38.8908,4.2945,80.5518,1,23.723422,90.400595
77,4.0,0.93516,176.0,0.48035,57.8529,3.061,104.1016,1,23.723418,90.400621
77,5.9,0.93456,175.0,0.20843,47.3482,6.7833,82.1179,1,23.723414,90.400661
77,4.0,0.93394,174.0,0.42159,58.0295,4.0277,82.6867,1,23.72341,90.400701
77,4.0,0.93318,175.0,0.61763,57.9188,6.4617,101.3783,1,23.723382,90.400775
77,6.252,0.9338,178.0,0.34172,46.1591,5.0193,84.1847,1,23.723348,90.400772
77,6.926,0.93489,181.0,0.53743,44.3646,7.192,114.8822,1,23.723289,90.400766
77,5.824,0.93596,184.0,0.50267,74.5392,4.8579,69.4425,1,23.723232,90.400758
77,5.748,0.93695,187.0,0.5673,36.0282,5.2486,60.7591,1,23.72318,90.400751
77,9.135,0.93819,191.0,0.40546,43.258,7.9811,118.6212,1,23.723114,90.400743
77,4.0,0.93915,192.0,0.43939,59.161,7.7841,90.7284,1,23.723061,90.400738
77,4.0,0.92276,200.0,0.46568,55.4992,5.4303,64.9252,1,23.72002,90.400572
77,4.0,0.92651,191.0,0.51632,65.5753,6.624,78.5015,1,23.719635,90.399962
77,5.026,0.92628,188.0,0.67458,48.3205,6.5203,115.4743,1,23.719604,90.399946
77,4.0,0.9263,190.0,0.33972,40.7235,4.3514,87.8057,1,23.719625,90.399966
77,4.957,0.92643,191.0,0.36587,37.2428,6.0739,125.7331,1,23.719649,90.399981
77,7.38,0.92651,191.0,0.52955,55.2333,7.0286,95.113,1,23.719691,90.400018
77,5.757,0.92661,190.0,0.43447,49.7829,5.3569,121.1923,1,23.719735,90.400057
77,4.0,0.9268,193.0,0.35207,46.322,7.6623,47.8206,1,23.719769,90.400078
77,4.989,0.93886,235.0,0.38431,48.578,5.1845,82.1843,1,23.720493,90.400079
77,4.0,0.93903,238.0,0.59702,53.7038,6.0198,59.5156,1,23.720523,90.400098
77,4.794,0.939,239.0,0.55658,46.9763,7.9782,71.5095,1,23.720547,90.400125
77,30.649,0.93,230.0,0.35809,53.5506,7.0104,76.922,1,23.720552,90.40067
77,9.547,0.93309,234.0,0.21571,53.9426,5.0604,77.7873,1,23.720599,90.400531
77,20.324,0.93539,239.0,0.35005,49.7677,6.4497,75.1852,1,23.720734,90.400528
77,12.088,0.93798,250.0,0.11945,49.3824,4.5687,104.9203,1,23.720879,90.400518
77,4.0,0.93925,253.0,0.30955,50.9132,4.7106,77.1986,1,23.720944,90.400507
77,7.38,0.93941,241.0,0.60422,62.9519,5.3256,97.8112,1,23.720595,90.400148
77,5.794,0.94009,241.0,0.58502,39.59,4.1329,90.2036,1,23.720652,90.400164
77,4.635,0.94015,241.0,0.65588,68.0835,4.3309,89.7268,1,23.720683,90.400192
77,4.0,0.93884,240.0,0.38624,55.9844,5.4597,117.6744,1,23.72056,90.400148
77,4.0,0.92752,195.0,0.72939,62.8714,7.6783,88.3888,1,23.719812,90.400079
77,4.0,0.92695,193.0,0.78524,65.9101,5.1311,91.0522,1,23.71976,90.400061
77,4.0,0.93759,232.0,0.30954,36.5347,6.1342,125.7708,1,23.720414,90.400077
77,4.995,0.92677,191.0,0.0,46.7006,5.2994,123.0403,1,23.719657,90.399968
77,6.851,0.9269,191.0,0.31682,30.9756,3.2284,85.6822,1,23.719698,90.400002
77,5.574,0.92706,193.0,0.41763,52.7319,6.8022,72.7029,1,23.719743,90.400036
77,4.0,0.92722,193.0,0.49961,44.6047,7.2807,99.5849,1,23.719774,90.400059
77,4.0,0.9275,195.0,0.56551,64.5343,5.3906,66.4431,1,23.7198,90.400068
77,7.269,0.92819,197.0,0.14762,64.6828,5.2806,58.4032,1,23.719846,90.400073
77,23.217,0.93021,202.0,0.4764,56.0381,3.0417,122.0019,1,23.719983,90.400088
77,12.14,0.9326,215.0,0.72257,37.6004,6.3975,112.3727,1,23.720142,90.400104
77,10.371,0.93413,220.0,0.15057,46.5926,6.2947,102.0436,1,23.720243,90.400113
77,8.761,0.93569,225.0,0.50308,35.8569,3.9238,66.002,1,23.720326,90.400102
77,4.0,0.93687,228.0,0.40852,32.4939,6.6382,75.3921,1,23.720374,90.40008
77,4.0,0.93746,231.0,0.21862,55.4257,7.7475,74.5512,1,23.7204,90.40007
77,6.564,0.93819,234.0,0.34099,47.2347,8.2012,121.5136,1,23.720443,90.400069
77,4.0,0.93635,227.0,0.3723,46.2962,5.9321,107.865,1,23.720365,90.400102
77,4.0,0.9366,228.0,0.56871,60.6497,4.4101,65.1304,1,23.720374,90.400096
77,4.0,0.93704,230.0,0.27668,44.9695,5.6914,46.437,1,23.720394,90.40009
77,4.0,0.93738,231.0,0.46159,44.9397,2.8311,124.5851,1,23.720411,90.400086
77,4.0,0.93765,233.0,0.71134,51.4812,8.5275,91.8466,1,23.720427,90.400086
77,4.0,0.93799,234.0,0.15561,46.8576,6.0986,86.8785,1,23.720448,90.400087
77,4.0,0.93823,234.0,0.47445,45.361,4.8233,95.5134,1,23.720465,90.40009
77,4.0,0.93841,235.0,0.37403,69.9909,3.6551,64.4954,1,23.720481,90.400094
77,4.0,0.93856,236.0,0.26682,59.5911,4.6711,121.527,1,23.720498,90.400102
77,4.0,0.93863,238.0,0.53461,60.2293,4.0646,81.6728,1,23.720512,90.400113
77,4.0,0.93861,238.0,0.7077,51.804,2.2172,93.2232,1,23.720526,90.400128
77,4.0,0.93861,239.0,0.28786,55.292,7.093,102.3518,1,23.720546,90.400147
77,6.815,0.939,241.0,0.44703,53.109,7.139,72.1053,1,23.720588,90.400165
77,5.917,0.93958,239.0,0.55342,55.6393,6.5508,86.1467,1,23.720641,90.400184
77,4.0,0.93968,239.0,0.34281,43.7604,6.4947,82.0857,1,23.720669,90.400205
77,4.0,0.93944,238.0,0.36372,46.2705,3.1137,96.5626,1,23.720672,90.400224
77,5.73,0.93897,238.0,0.39347,65.1275,3.7288,73.7734,1,23.720678,90.400258
77,4.0,0.9384,238.0,0.42387,57.5258,6.2518,73.8378,1,23.720681,90.400295
77,4.0,0.93973,240.0,0.52531,47.8154,2.4755,131.439,1,23.72068,90.400214
77,4.0,0.93205,214.0,0.64917,59.1909,3.6031,93.4076,1,23.720126,90.40012
77,4.0,0.92281,201.0,0.3334,52.65,5.2521,80.0932,1,23.72003,90.400579
77,5.111,0.92293,202.0,0.59067,40.3003,6.0259,107.2164,1,23.720052,90.400594
77,4.0,0.9269,193.0,0.45988,48.0323,6.2986,116.8973,1,23.719782,90.400086
77,4.0,0.92756,227.0,0.31347,48.2849,5.6841,83.9645,1,23.720543,90.400808
77,4.0,0.92306,206.0,0.4337,57.296,6.842,88.8711,1,23.720075,90.40061
77,4.0,0.93813,237.0,0.33102,55.3836,7.5406,66.9574,1,23.72068,90.400309
77,4.0,0.93616,226.0,0.42224,32.0998,3.3055,53.9082,1,23.720358,90.400106
77,4.0,0.934,234.0,0.42104,56.7115,4.499,121.2449,1,23.720644,90.400522
77,4.352,0.93771,236.0,0.61371,26.7548,7.2049,114.759,1,23.720677,90.400332
77,11.351,0.93637,235.0,0.65895,51.7391,1.6958,110.356,1,23.720667,90.400402
77,6.815,0.93479,235.0,0.44895,54.7081,4.4156,68.804,1,23.720652,90.400483
77,18.356,0.93343,219.0,0.7747,70.5511,3.9151,93.8776,1,23.720214,90.400126
77,4.0,0.9351,224.0,0.37815,47.8675,5.4528,72.4104,1,23.720313,90.400125
77,4.0,0.93577,226.0,0.33079,24.6902,4.022,102.3445,1,23.720342,90.400114
77,4.0,0.92713,195.0,0.31746,45.3218,8.5895,85.679,1,23.719797,90.400087
77,6.362,0.92775,197.0,0.47229,50.799,1.3362,98.8343,1,23.719839,90.400092
77,23.194,0.92975,202.0,0.69347,51.6291,6.1199,73.7924,1,23.719972,90.400105
77,4.805,0.93163,211.0,0.49551,62.7987,7.2471,38.5182,1,23.720098,90.400117
77,5.236,0.92321,207.0,0.33866,45.7913,5.552,73.4058,1,23.720099,90.400624
77,5.849,0.92345,210.0,0.19506,43.4712,2.1417,87.658,1,23.720141,90.400652
77,13.402,0.92391,212.0,0.01155,44.1379,8.3463,67.6022,1,23.720214,90.400698
77,6.453,0.92446,215.0,0.35375,39.5588,4.6721,88.4113,1,23.720292,90.400742
77,8.094,0.92497,217.0,0.86229,64.2541,10.1031,83.9722,1,23.720351,90.40077
77,6.073,0.92556,221.0,0.55477,27.4671,4.9156,101.7365,1,23.72041,90.400794
77,6.362,0.92627,223.0,0.19115,51.7607,5.3705,53.8999,1,23.720464,90.400806
77,5.107,0.92709,226.0,0.64075,50.2391,4.7789,101.0325,1,23.720516,90.400808
77,13.757,0.95587,206.0,0.52302,75.1642,4.0578,45.5985,1,23.72007,90.398635
77,9.092,0.95375,207.0,0.38775,64.7696,8.3318,69.9396,1,23.720042,90.398734
77,22.311,0.9403,142.0,0.19506,58.7272,5.7551,107.574,1,23.718809,90.398308
77,109.0,0.94977,168.0,0.53877,47.9871,5.7583,68.3906,1,23.7194,90.398331
77,11.583,0.96006,209.0,0.39526,60.3457,6.3455,105.2031,1,23.72012,90.398433
77,14.602,0.95758,208.0,0.48944,54.6503,7.8919,51.08,1,23.720083,90.398545
77,9.453,0.95532,204.0,0.41126,63.6014,4.0534,60.7025,1,23.72005,90.398649
77,7.166,0.95378,206.0,0.64258,47.27,7.5148,71.2766,1,23.72003,90.398721
77,4.774,0.95266,204.0,0.4574,23.8354,6.1824,87.2244,1,23.720014,90.398773
77,8.602,0.95139,204.0,0.32141,29.267,7.1329,93.618,1,23.719995,90.39883
77,7.107,0.94621,256.0,0.24705,64.1116,2.5467,87.1002,1,23.721144,90.400289
77,4.695,0.94691,255.0,0.69056,38.3508,8.3595,88.3746,1,23.721196,90.400299
77,4.0,0.94751,256.0,0.33512,40.1515,4.8588,67.2141,1,23.721235,90.400302
77,11.442,0.94691,256.0,0.48704,56.2426,8.6999,106.5968,1,23.72125,90.400353
77,45.53,0.93451,166.0,0.3905,58.8427,5.8999,85.5777,1,23.719261,90.399107
77,4.0,0.93158,168.0,0.62566,44.6809,2.8676,104.443,1,23.719287,90.39931
77,45.694,0.93453,157.0,0.5264,69.194,7.0001,94.6244,1,23.719025,90.398871
77,15.511,0.92153,135.0,0.43901,54.8208,7.2623,64.4224,1,23.718726,90.399352
77,8.0,0.92033,131.0,0.38242,19.6054,4.3545,51.0884,1,23.718626,90.399324
77,14.398,0.91921,124.0,0.41502,42.4468,7.9956,87.2459,1,23.71853,90.399295
77,26.2,0.9295,149.0,0.37461,56.8806,6.447,129.5882,1,23.71882,90.398968
77,11.438,0.92666,149.0,0.39912,51.577,7.0655,48.5459,1,23.718819,90.399137
77,19.528,0.92416,147.0,0.24814,51.141,4.1037,91.8643,1,23.718808,90.399276
77,4.0,0.94536,255.0,0.24369,63.4719,6.5894,95.9422,1,23.721273,90.400469
77,10.0,0.94613,254.0,0.18617,65.7069,7.0869,115.5781,1,23.721321,90.400471
77,9.33,0.94764,252.0,0.26909,64.5833,6.3231,80.1428,1,23.721408,90.400467
77,7.229,0.94894,252.0,0.40924,55.0213,5.0385,69.2598,1,23.721452,90.400433
77,4.0,0.94981,252.0,0.45956,33.1198,7.0097,113.8298,1,23.721455,90.400384
77,4.0,0.95028,252.0,0.67177,45.5446,5.8723,98.4268,1,23.721457,90.400357
77,4.0,0.95059,251.0,0.18257,66.4939,4.2791,96.021,1,23.721457,90.40034
77,4.0,0.95088,251.0,0.21955,86.8423,5.5368,75.4568,1,23.72146,90.400325
77,4.0,0.95116,252.0,0.38645,64.8444,4.7848,74.1917,1,23.721463,90.400312
77,4.0,0.95151,252.0,0.0,52.6689,7.5078,95.1952,1,23.72147,90.400297
77,4.0,0.95195,253.0,0.48655,36.321,7.6763,116.324,1,23.721483,90.400284
77,4.0,0.95234,253.0,0.56735,67.7975,4.1433,122.6797,1,23.721497,90.400275
77,4.0,0.95265,253.0,0.3437,52.3932,7.4463,80.4899,1,23.721511,90.40027
77,4.0,0.95293,253.0,0.39538,48.0686,5.0896,93.1512,1,23.721525,90.400267
77,4.0,0.95328,254.0,0.24108,50.6119,7.1973,117.9092,1,23.721542,90.400263
77,4.0,0.95368,255.0,0.51003,56.8372,5.9586,102.1217,1,23.721562,90.400259
77,4.0,0.95398,256.0,0.15204,82.0775,5.0162,85.0738,1,23.721577,90.400256
77,4.0,0.95424,256.0,0.57509,69.1908,0.4,73.9244,1,23.721587,90.40025
77,4.0,0.95458,256.0,0.46426,67.2522,6.5024,85.3748,1,23.721598,90.40024
77,4.0,0.95507,257.0,0.56154,37.9662,6.0518,120.5576,1,23.721611,90.400224
77,4.577,0.95583,258.0,0.41849,52.2228,6.9152,77.7751,1,23.721626,90.400194
77,4.0,0.95661,258.0,0.39778,41.7495,7.2312,110.5593,1,23.72164,90.400161
77,4.0,0.95706,258.0,0.84135,42.5817,6.5843,116.3988,1,23.721648,90.400142
77,11.052,0.96756,260.0,0.08098,53.5349,6.3869,73.5475,1,23.72146,90.399325
77,6.839,0.9657,262.0,0.48288,61.994,3.269,60.6417,1,23.721415,90.399391
77,4.0,0.96482,263.0,0.2473,58.6632,6.4873,83.3157,1,23.721393,90.399422
77,16.297,0.96295,264.0,0.51356,52.671,4.8294,65.5043,1,23.721331,90.399472
77,5.333,0.95768,263.0,0.54894,47.3029,3.2876,93.5198,1,23.721176,90.399633
77,19.874,0.95574,262.0,0.36552,57.1658,4.08,109.5834,1,23.721173,90.399746
77,14.039,0.95307,261.0,0.29681,58.8382,7.0304,99.4968,1,23.721165,90.399899
77,17.47,0.95053,261.0,0.51165,56.1551,4.7507,93.9402,1,23.721155,90.400041
77,11.735,0.9481,261.0,0.30964,65.0359,7.0003,73.4391,1,23.721139,90.400171
77,6.709,0.94646,257.0,0.7555,31.0583,4.8098,91.7579,1,23.721121,90.400252
77,11.098,0.96755,261.0,0.62896,59.8721,4.9768,70.8552,1,23.721449,90.399313
77,7.45,0.96564,262.0,0.42678,35.1169,7.285,92.0932,1,23.721404,90.399384
77,4.0,0.96446,264.0,0.4039,53.9154,3.4772,125.432,1,23.721372,90.399422
77,13.923,0.9626,264.0,0.44381,46.497,6.928,129.0823,1,23.721307,90.399469
77,5.358,0.96058,264.0,0.17131,47.7894,4.0844,74.8782,1,23.721238,90.39952
77,4.0,0.95964,263.0,0.54189,50.9451,5.3505,108.1348,1,23.721207,90.399547
77,4.0,0.95893,263.0,0.32429,38.8849,7.8384,86.8539,1,23.721187,90.399569
77,4.0,0.95827,262.0,0.5798,43.099,3.857,41.5931,1,23.721173,90.399594
77,13.629,0.94371,223.0,0.57465,70.6681,4.815,72.7873,1,23.720269,90.399564
77,8.346,0.94247,219.0,0.54051,52.3903,4.6265,86.9208,1,23.720173,90.399542
77,9.622,0.94286,217.0,0.48315,42.1877,7.1333,69.6486,1,23.720144,90.399491
77,4.0,0.94351,217.0,0.55397,46.7889,3.1091,60.0646,1,23.720136,90.399443
77,8.602,0.94289,212.0,0.32282,44.9201,5.2395,88.2066,1,23.720082,90.399427
77,4.285,0.94225,206.0,0.41376,48.5849,3.9096,78.0786,1,23.720026,90.39941
77,4.227,0.9418,204.0,0.4787,59.7168,6.1495,113.9028,1,23.71999,90.3994
77,4.0,0.94128,204.0,0.48819,56.0366,4.6976,106.529,1,23.719968,90.399408
77,9.531,0.94012,203.0,0.75992,57.6153,5.1016,102.9485,1,23.719953,90.399463
77,5.42,0.9692,261.0,0.62184,55.8473,2.7711,88.9793,1,23.721452,90.399218
77,47.02,0.96839,263.0,0.26991,51.1074,6.9258,55.8796,1,23.721263,90.399077
77,41.512,0.96692,261.0,0.39991,45.4226,5.4442,121.326,1,23.72094,90.398843
77,10.719,0.96591,248.0,0.36437,35.7356,5.8432,118.4993,1,23.720746,90.398709
77,7.71,0.96544,238.0,0.62254,56.2795,5.8468,110.8867,1,23.720675,90.398667
77,6.017,0.96506,237.0,0.33084,54.3371,7.9568,78.9982,1,23.720622,90.398636
77,9.24,0.96462,236.0,0.68436,45.7612,3.7906,96.4248,1,23.720561,90.398602
77,6.609,0.96415,233.0,0.36526,54.9371,6.6005,113.1185,1,23.720499,90.398568
77,9.748,0.9637,230.0,0.52444,57.514,6.0962,95.0046,1,23.720435,90.398531
77,5.178,0.9633,224.0,0.57337,30.9568,5.2533,78.077,1,23.720377,90.398497
77,10.243,0.96288,220.0,0.4189,58.3362,4.6663,105.7152,1,23.720317,90.398462
77,16.014,0.96222,214.0,0.10253,59.6284,1.9346,101.1344,1,23.720216,90.398401
77,4.0,0.96184,208.0,0.38925,63.1139,4.5782,105.7591,1,23.720154,90.398361
77,12.033,0.96853,261.0,0.43557,45.5095,4.4855,79.1874,1,23.721431,90.399237
77,34.88,0.96779,263.0,0.28913,50.5558,6.0561,90.3013,1,23.721261,90.399112
77,19.572,0.967,264.0,0.49599,56.9576,10.4901,90.6721,1,23.721066,90.398964
77,4.0,0.95253,207.0,0.47052,77.5392,5.2772,76.576,1,23.720033,90.398799
77,5.067,0.95276,210.0,0.52047,68.1328,5.1311,76.4753,1,23.720064,90.398816
77,4.0,0.95301,213.0,0.20025,58.7455,5.0331,58.4931,1,23.720098,90.398835
77,4.0,0.95309,213.0,0.33486,54.8993,4.2503,99.7963,1,23.720116,90.398848
77,4.0,0.95301,216.0,0.50222,45.0418,6.5349,143.5672,1,23.720128,90.398865
77,4.0,0.95288,217.0,0.28178,44.8347,6.8032,74.979,1,23.720142,90.398887
77,4.432,0.95263,217.0,0.69038,38.1976,1.3127,82.8824,1,23.720157,90.398916
77,6.225,0.95219,219.0,0.53413,51.2532,7.5715,76.6335,1,23.720174,90.398961
77,4.184,0.95175,220.0,0.34963,32.5032,2.8848,87.7013,1,23.720192,90.399005
77,5.236,0.95135,220.0,0.45392,64.5745,6.965,115.6461,1,23.720208,90.399044
77,4.0,0.95098,221.0,0.34569,49.7831,4.4921,92.6796,1,23.72022,90.399079
77,4.846,0.95061,221.0,0.5508,35.207,5.0153,61.4835,1,23.720233,90.399113
77,4.0,0.95031,222.0,0.32895,45.2779,7.3149,112.2105,1,23.720245,90.399144
77,4.0,0.95018,222.0,0.46983,67.5269,6.5119,86.3823,1,23.720251,90.399158
77,4.0,0.94998,222.0,0.5052,50.2216,5.0085,90.8756,1,23.720252,90.399171
77,4.0,0.94953,222.0,0.32408,54.464,5.7146,66.5739,1,23.720247,90.399193
77,8.051,0.94849,222.0,0.63582,84.8245,6.9443,73.7368,1,23.720235,90.399243
77,4.0,0.9477,221.0,0.44161,49.3697,4.5033,123.8342,1,23.720225,90.39928
77,11.114,0.93961,242.0,0.4978,52.5417,4.5384,122.2812,1,23.720747,90.400287
77,11.799,0.941,248.0,0.33032,26.6115,5.0299,73.0961,1,23.720848,90.400306
77,8.439,0.9423,254.0,0.59749,44.3648,6.3831,90.3772,1,23.720938,90.400318
77,10.455,0.94365,255.0,0.5634,60.9219,6.8744,77.1305,1,23.721023,90.400322
77,4.0,0.93977,199.0,0.33042,65.933,4.9441,76.7819,1,23.719859,90.39939
77,6.669,0.94025,200.0,0.49065,36.1626,5.4347,83.5156,1,23.719902,90.399406
77,4.0,0.94071,201.0,0.56663,53.1182,2.9144,55.07,1,23.719943,90.399418
77,4.0,0.9406,204.0,0.53083,46.1763,6.6607,124.6232,1,23.719954,90.399436
77,4.0,0.93999,202.0,0.52884,36.5515,9.0825,81.6325,1,23.719947,90.399466
77,4.0,0.9394,201.0,0.65216,49.6798,8.119,91.8931,1,23.71994,90.399493
77,6.53,0.96611,262.0,0.4024,45.0145,6.7522,91.9271,1,23.720982,90.398933
77,7.025,0.96471,262.0,0.34051,65.1183,6.8699,89.5848,1,23.720949,90.398985
77,4.379,0.96353,260.0,0.36734,43.287,7.506,75.9337,1,23.720923,90.399029
77,8.224,0.96223,259.0,0.4834,61.6558,5.9073,104.4976,1,23.720893,90.399078
77,4.369,0.96094,256.0,0.47849,51.8268,4.9751,100.2624,1,23.720865,90.399126
77,9.533,0.95953,255.0,0.27366,65.6266,2.2605,57.378,1,23.720836,90.399182
77,4.0,0.9583,253.0,0.39616,41.1513,3.506,93.9961,1,23.720811,90.399231
77,5.757,0.94011,199.0,0.59106,47.7842,7.2233,142.8585,1,23.719873,90.399383
77,7.231,0.94073,200.0,0.53209,73.3541,3.2206,120.9144,1,23.719928,90.399402
77,4.0,0.94135,204.0,0.40576,22.3405,1.7684,78.7147,1,23.719963,90.399399
77,5.17,0.9419,204.0,0.58134,52.025,7.2945,132.0676,1,23.719988,90.399392
77,7.624,0.94257,207.0,0.51737,56.404,6.3132,89.5489,1,23.720044,90.399407
77,7.166,0.94333,213.0,0.30477,73.3382,7.2351,75.2982,1,23.720108,90.399426
77,4.0,0.94382,217.0,0.62095,61.0728,6.0926,95.3391,1,23.720149,90.399438
77,7.188,0.9271,189.0,0.61198,43.9121,3.785,99.4145,1,23.719584,90.399877
77,5.87,0.92829,189.0,0.5778,50.2809,0.5312,107.9023,1,23.719599,90.39982
77,7.794,0.92951,189.0,0.41477,71.418,5.8702,126.3465,1,23.719613,90.39976
77,4.0,0.93035,190.0,0.53969,64.1162,7.1322,83.9991,1,23.719621,90.399717
77,4.0,0.93089,192.0,0.47604,60.1989,6.042,46.0489,1,23.719628,90.399693
77,8.319,0.93206,192.0,0.46155,50.8209,6.4552,85.4684,1,23.719647,90.399642
77,4.0,0.93314,192.0,0.56097,51.0691,4.8681,85.889,1,23.719663,90.399593
77,4.0,0.93376,192.0,0.28618,47.4334,6.6282,69.1482,1,23.719674,90.399566
77,10.574,0.92571,182.0,0.32334,46.3266,3.1136,89.3009,1,23.71953,90.399904
77,10.333,0.92424,177.0,0.47392,61.3095,4.5448,46.6713,1,23.719435,90.399899
77,34.747,0.92093,164.0,0.32226,67.3583,8.2161,119.232,1,23.719233,90.399894
77,4.0,0.91837,159.0,0.49222,47.9381,4.2062,59.0629,1,23.719068,90.399884
77,4.0,0.91845,159.0,0.65945,56.6628,3.5316,57.3319,1,23.719058,90.399869
77,4.0,0.91859,159.0,0.1489,21.7323,6.3648,137.1153,1,23.719053,90.399855
77,4.0,0.91872,159.0,0.64873,61.0265,3.4276,112.8332,1,23.719048,90.399843
77,4.0,0.91882,158.0,0.38231,34.4876,8.4898,102.2003,1,23.719043,90.399832
77,4.0,0.9189,158.0,0.08434,42.688,4.583,95.1603,1,23.719037,90.399821
77,6.25,0.91906,157.0,0.40196,71.4378,7.4989,107.2047,1,23.719019,90.399793
77,6.709,0.91912,155.0,0.41471,62.912,7.1878,73.4822,1,23.718979,90.39975
77,4.667,0.91888,153.0,0.48913,56.7661,3.8153,118.2301,1,23.718937,90.399722
77,13.386,0.91781,150.0,0.54624,36.6231,3.1725,70.5612,1,23.718858,90.399707
77,6.472,0.91638,141.0,0.42027,75.2086,6.0504,99.1427,1,23.718769,90.399704
77,19.266,0.91429,134.0,0.34495,53.1158,6.6571,131.1317,1,23.718654,90.399714
77,4.0,0.9263,188.0,0.61125,50.3771,5.6488,56.9873,1,23.719586,90.399926
77,11.318,0.92557,183.0,0.24861,72.3462,4.8507,82.982,1,23.719532,90.399916
77,10.772,0.92406,175.0,0.40551,53.8948,4.0463,94.637,1,23.719434,90.399907
77,34.747,0.92071,164.0,0.32345,46.1426,3.1804,69.5352,1,23.719228,90.399903
77,4.0,0.91816,158.0,0.33551,48.4773,4.3845,75.0918,1,23.719065,90.399893
77,4.0,0.91824,159.0,0.52381,53.3634,2.6414,100.6866,1,23.719054,90.399878
77,4.0,0.91837,159.0,0.40441,42.6749,6.7866,113.9682,1,23.719048,90.399864
77,4.0,0.91851,158.0,0.49401,45.1593,7.1495,99.7219,1,23.719044,90.399851
77,4.0,0.91861,158.0,0.43249,60.1954,5.0447,83.8499,1,23.719039,90.39984
77,4.0,0.91868,157.0,0.34146,60.8095,3.3822,91.4026,1,23.719033,90.39983
77,6.189,0.91886,156.0,0.28961,48.267,1.0256,107.2906,1,23.719015,90.399801
77,6.865,0.91892,155.0,0.32969,50.5967,10.4946,79.8999,1,23.718976,90.399758
77,4.621,0.91867,153.0,0.41758,80.2753,6.4255,87.1709,1,23.718933,90.399731
77,13.386,0.9176,150.0,0.45137,52.4053,8.5803,114.7272,1,23.718854,90.399716
77,5.236,0.91627,141.0,0.39487,53.7951,3.9727,114.2348,1,23.71877,90.399712
77,4.0,0.92642,188.0,0.39334,48.643,4.7495,121.1326,1,23.71959,90.399923
77,17.309,0.90502,120.0,0.68494,41.8007,3.2316,79.757,1,23.718517,90.400134
77,4.335,0.90704,125.0,0.31199,57.3848,8.0621,78.6149,1,23.718545,90.40004
77,13.098,0.90475,157.0,0.45571,55.6149,6.0639,111.857,1,23.719174,90.400807
77,27.152,0.90585,156.0,0.16191,52.5586,4.2128,90.4935,1,23.719085,90.400652
77,12.578,0.90411,153.0,0.46877,39.4576,3.9972,70.4805,1,23.719152,90.400824
77,24.603,0.90516,155.0,0.40994,18.2396,4.6901,110.6585,1,23.719071,90.400678
