id,ward_id,title,category,agency,permit_required,estimated_cost_lakh,expected_beneficiaries,beneficiary_ci_low,beneficiary_ci_high,beneficiary_method,impact_per_lakh,feasibility,equity_need,urgency,impact_signal
154,5,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,1.103,907,554,1280,bayesian-gamma-poisson-montecarlo-v2,822.464,0.7647,0.4442,0.3996,0.50123
155,5,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,1.092,999,655,1392,bayesian-gamma-poisson-montecarlo-v2,914.545,0.9001,0.4698,0.6991,0.6694
156,5,Road patch and resurfacing - Cluster 20,Road,LGED,False,0.945,645,254,1090,bayesian-gamma-poisson-montecarlo-v2,682.564,0.8336,0.4275,0.5296,0.55592
157,5,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.46,894,536,1231,bayesian-gamma-poisson-montecarlo-v2,1943.163,0.8207,0.5404,0.4198,0.67246
158,5,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,0.615,909,571,1249,bayesian-gamma-poisson-montecarlo-v2,1477.684,0.7494,0.4607,0.4376,0.57981
159,5,Canal edge desilting - Cluster 23,Water,WASA,True,3.072,997,652,1411,bayesian-gamma-poisson-montecarlo-v2,324.573,0.847,0.7677,0.6084,0.62887
160,5,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,1.267,923,620,1214,bayesian-gamma-poisson-montecarlo-v2,728.762,0.7135,0.4748,0.4578,0.4649
161,5,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,1.011,982,650,1312,bayesian-gamma-poisson-montecarlo-v2,971.413,0.6356,0.5675,0.5604,0.57154
162,5,Road patch and resurfacing - Cluster 26,Road,LGED,False,2.429,824,471,1223,bayesian-gamma-poisson-montecarlo-v2,339.296,0.635,0.6267,0.582,0.55226
163,5,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,0.923,919,584,1266,bayesian-gamma-poisson-montecarlo-v2,995.633,0.6775,0.3966,0.5187,0.54164
164,5,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,1.554,917,604,1299,bayesian-gamma-poisson-montecarlo-v2,589.95,0.8546,0.5356,0.4025,0.54103
165,5,Canal edge desilting - Cluster 29,Water,WASA,False,3.04,961,602,1333,bayesian-gamma-poisson-montecarlo-v2,316.152,0.7301,0.5531,0.4624,0.48808
166,5,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.365,823,476,1234,bayesian-gamma-poisson-montecarlo-v2,2252.756,0.6856,0.3685,0.3667,0.59371
167,5,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,0.578,1006,656,1397,bayesian-gamma-poisson-montecarlo-v2,1740.99,0.7952,0.5386,0.5963,0.70958
168,5,Road patch and resurfacing - Cluster 32,Road,LGED,False,1.211,683,315,1113,bayesian-gamma-poisson-montecarlo-v2,563.829,0.99,0.3692,0.4914,0.5278
169,5,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,0.993,903,548,1277,bayesian-gamma-poisson-montecarlo-v2,908.95,0.5309,0.5833,0.5356,0.51627
170,5,Pocket park and tree corridor - Cluster 34,Green,RAJUK,True,0.727,910,582,1230,bayesian-gamma-poisson-montecarlo-v2,1251.751,0.7559,0.405,0.5254,0.58392
171,6,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,0.393,988,633,1367,bayesian-gamma-poisson-montecarlo-v2,2516.914,0.4836,0.5736,0.7211,0.76352
172,6,Road patch and resurfacing - Cluster 2,Road,LGED,True,0.813,808,441,1207,bayesian-gamma-poisson-montecarlo-v2,994.089,0.8432,0.5208,0.464,0.60389
173,6,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.447,939,599,1301,bayesian-gamma-poisson-montecarlo-v2,2100.275,0.6359,0.6634,0.3858,0.66013
174,6,Pocket park and tree corridor - Cluster 4,Green,RAJUK,True,1.942,922,585,1277,bayesian-gamma-poisson-montecarlo-v2,474.837,0.8512,0.4248,0.5569,0.54352
175,6,Canal edge desilting - Cluster 5,Water,WASA,True,1.853,1000,678,1368,bayesian-gamma-poisson-montecarlo-v2,539.691,0.7294,0.5134,0.6827,0.58572
176,6,Community safety lighting - Cluster 6,Public Safety,City Corporation,True,0.323,897,533,1271,bayesian-gamma-poisson-montecarlo-v2,2779.154,0.7536,0.5514,0.5152,0.79434
177,6,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,0.605,974,610,1341,bayesian-gamma-poisson-montecarlo-v2,1610.201,0.8197,0.3975,0.5608,0.65723
178,6,Road patch and resurfacing - Cluster 8,Road,LGED,False,1.18,854,491,1239,bayesian-gamma-poisson-montecarlo-v2,723.973,0.3167,0.6054,0.5418,0.47012
179,6,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,0.559,885,584,1222,bayesian-gamma-poisson-montecarlo-v2,1581.781,0.9086,0.4683,0.5626,0.67782
180,6,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,1.931,913,582,1257,bayesian-gamma-poisson-montecarlo-v2,472.787,0.626,0.549,0.5084,0.50449
181,6,Canal edge desilting - Cluster 11,Water,WASA,False,3.256,1029,681,1375,bayesian-gamma-poisson-montecarlo-v2,316.028,0.7368,0.5537,0.5034,0.51762
182,6,Community safety lighting - Cluster 12,Public Safety,City Corporation,True,0.99,922,596,1267,bayesian-gamma-poisson-montecarlo-v2,930.847,0.75,0.5397,0.6103,0.60062
183,6,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,1.572,993,635,1389,bayesian-gamma-poisson-montecarlo-v2,631.84,0.5145,0.5172,0.6252,0.4987
184,6,Road patch and resurfacing - Cluster 14,Road,LGED,False,2.377,887,546,1244,bayesian-gamma-poisson-montecarlo-v2,373.132,0.5206,0.4536,0.573,0.45676
185,6,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.378,913,545,1300,bayesian-gamma-poisson-montecarlo-v2,2412.196,0.8486,0.557,0.4502,0.72699
186,6,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,1.166,900,563,1213,bayesian-gamma-poisson-montecarlo-v2,772.121,0.5897,0.409,0.4768,0.50464
187,6,Canal edge desilting - Cluster 17,Water,WASA,True,2.082,1001,625,1354,bayesian-gamma-poisson-montecarlo-v2,480.726,0.5006,0.5299,0.5941,0.4871
188,6,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,0.715,924,599,1293,bayesian-gamma-poisson-montecarlo-v2,1292.351,0.6897,0.4888,0.5597,0.61936
189,6,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.363,997,649,1387,bayesian-gamma-poisson-montecarlo-v2,2747.6,0.603,0.4673,0.6686,0.79594
190,6,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.968,930,610,1272,bayesian-gamma-poisson-montecarlo-v2,472.646,0.7898,0.6127,0.5103,0.58238
191,6,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.902,907,587,1238,bayesian-gamma-poisson-montecarlo-v2,1005.469,0.5268,0.6617,0.443,0.56308
192,6,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,1.717,918,585,1216,bayesian-gamma-poisson-montecarlo-v2,534.752,0.6145,0.6372,0.535,0.5413
193,6,Canal edge desilting - Cluster 23,Water,WASA,False,2.928,978,612,1314,bayesian-gamma-poisson-montecarlo-v2,334.063,0.8007,0.7076,0.5492,0.58065
194,6,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,1.212,907,553,1298,bayesian-gamma-poisson-montecarlo-v2,748.462,0.5231,0.5665,0.5026,0.52906
195,6,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,True,0.983,1008,633,1353,bayesian-gamma-poisson-montecarlo-v2,1025.171,0.6527,0.393,0.7004,0.57859
196,6,Road patch and resurfacing - Cluster 26,Road,LGED,False,0.762,777,395,1199,bayesian-gamma-poisson-montecarlo-v2,1020.023,0.6371,0.5232,0.396,0.50052
197,6,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,0.976,916,592,1255,bayesian-gamma-poisson-montecarlo-v2,938.763,0.8792,0.6469,0.6292,0.67918
198,6,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,1.507,909,582,1248,bayesian-gamma-poisson-montecarlo-v2,603.377,0.6827,0.6872,0.5098,0.57374
199,6,Canal edge desilting - Cluster 29,Water,WASA,False,3.352,997,613,1396,bayesian-gamma-poisson-montecarlo-v2,297.42,0.7787,0.5192,0.6509,0.57591
200,6,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.64,902,561,1263,bayesian-gamma-poisson-montecarlo-v2,1410.196,0.9822,0.4694,0.6074,0.68046
201,6,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,0.506,1008,667,1434,bayesian-gamma-poisson-montecarlo-v2,1991.35,0.681,0.5015,0.7192,0.7335
202,6,Road patch and resurfacing - Cluster 32,Road,LGED,False,1.984,879,557,1230,bayesian-gamma-poisson-montecarlo-v2,443.107,0.7963,0.518,0.5073,0.49535
203,6,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,0.966,914,579,1277,bayesian-gamma-poisson-montecarlo-v2,946.279,0.6894,0.6131,0.4132,0.52537
204,6,Pocket park and tree corridor - Cluster 34,Green,RAJUK,False,0.78,911,545,1270,bayesian-gamma-poisson-montecarlo-v2,1168.556,0.8728,0.5807,0.4455,0.60882
205,7,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,0.407,999,656,1385,bayesian-gamma-poisson-montecarlo-v2,2457.315,0.6204,0.4757,0.6037,0.74698
206,7,Road patch and resurfacing - Cluster 2,Road,LGED,False,2.038,932,580,1277,bayesian-gamma-poisson-montecarlo-v2,457.301,0.99,0.5473,0.4525,0.58579
207,7,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,1.033,934,583,1316,bayesian-gamma-poisson-montecarlo-v2,904.248,0.6695,0.3137,0.4657,0.4692
208,7,Pocket park and tree corridor - Cluster 4,Green,RAJUK,True,1.526,945,584,1302,bayesian-gamma-poisson-montecarlo-v2,619.398,0.8021,0.3056,0.4767,0.46404
209,7,Canal edge desilting - Cluster 5,Water,WASA,False,2.271,999,659,1370,bayesian-gamma-poisson-montecarlo-v2,439.829,0.7882,0.5302,0.7477,0.6049
210,7,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,1.276,913,607,1268,bayesian-gamma-poisson-montecarlo-v2,715.527,0.3482,0.4863,0.5469,0.44611
211,7,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,0.634,979,661,1299,bayesian-gamma-poisson-montecarlo-v2,1542.961,0.99,0.5385,0.4916,0.66846
212,7,Road patch and resurfacing - Cluster 8,Road,LGED,False,1.413,935,609,1272,bayesian-gamma-poisson-montecarlo-v2,661.641,0.8951,0.4435,0.4455,0.55741
213,7,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,1.111,910,567,1230,bayesian-gamma-poisson-montecarlo-v2,818.796,0.8127,0.45,0.5136,0.5249
214,7,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,0.537,925,566,1316,bayesian-gamma-poisson-montecarlo-v2,1721.785,0.99,0.5392,0.4439,0.69214
215,7,Canal edge desilting - Cluster 11,Water,WASA,True,1.152,1014,651,1378,bayesian-gamma-poisson-montecarlo-v2,880.065,0.5618,0.3811,0.5527,0.47721
216,7,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,0.928,911,622,1230,bayesian-gamma-poisson-montecarlo-v2,982.069,0.7418,0.4544,0.3882,0.50957
217,7,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,0.777,976,615,1360,bayesian-gamma-poisson-montecarlo-v2,1255.864,0.6144,0.4841,0.5797,0.58966
218,7,Road patch and resurfacing - Cluster 14,Road,LGED,True,0.728,868,521,1230,bayesian-gamma-poisson-montecarlo-v2,1192.237,0.7236,0.5984,0.4711,0.60218
219,7,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.813,931,577,1291,bayesian-gamma-poisson-montecarlo-v2,1145.492,0.503,0.4752,0.5999,0.54001
220,7,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,1.539,925,612,1274,bayesian-gamma-poisson-montecarlo-v2,600.956,0.7236,0.3911,0.4357,0.47366
221,7,Canal edge desilting - Cluster 17,Water,WASA,False,1.36,997,634,1386,bayesian-gamma-poisson-montecarlo-v2,732.967,0.8461,0.4563,0.6213,0.57532
222,7,Community safety lighting - Cluster 18,Public Safety,City Corporation,True,0.363,918,586,1252,bayesian-gamma-poisson-montecarlo-v2,2530.283,0.8265,0.4874,0.5643,0.75558
223,7,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.716,1035,648,1422,bayesian-gamma-poisson-montecarlo-v2,1446.437,0.99,0.6294,0.5372,0.67207
224,7,Road patch and resurfacing - Cluster 20,Road,LGED,False,2.357,920,591,1303,bayesian-gamma-poisson-montecarlo-v2,390.376,0.6898,0.3353,0.6252,0.49749
225,7,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.715,929,572,1297,bayesian-gamma-poisson-montecarlo-v2,1299.758,0.7199,0.3314,0.4896,0.52244
226,7,Pocket park and tree corridor - Cluster 22,Green,RAJUK,True,1.794,921,586,1298,bayesian-gamma-poisson-montecarlo-v2,513.416,0.6814,0.4231,0.5563,0.49499
227,7,Canal edge desilting - Cluster 23,Water,WASA,False,2.938,1014,668,1356,bayesian-gamma-poisson-montecarlo-v2,345.186,0.8323,0.3197,0.5363,0.47679
228,7,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,0.494,930,580,1305,bayesian-gamma-poisson-montecarlo-v2,1884.354,0.7353,0.4789,0.4246,0.59305
229,7,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,1.072,996,639,1357,bayesian-gamma-poisson-montecarlo-v2,928.89,0.847,0.5184,0.6224,0.62618
230,7,Road patch and resurfacing - Cluster 26,Road,LGED,False,2.066,915,564,1244,bayesian-gamma-poisson-montecarlo-v2,442.902,0.6733,0.4108,0.4896,0.48402
231,7,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,0.33,931,625,1264,bayesian-gamma-poisson-montecarlo-v2,2818.116,0.8996,0.4724,0.4565,0.77349
232,7,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,2.008,941,620,1284,bayesian-gamma-poisson-montecarlo-v2,468.728,0.8086,0.4978,0.4279,0.5244
233,7,Canal edge desilting - Cluster 29,Water,WASA,False,2.613,1001,639,1424,bayesian-gamma-poisson-montecarlo-v2,383.157,0.497,0.5031,0.6806,0.53265
234,7,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.841,932,598,1287,bayesian-gamma-poisson-montecarlo-v2,1108.412,0.6622,0.4606,0.4311,0.51845
235,7,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,1.588,1024,691,1404,bayesian-gamma-poisson-montecarlo-v2,644.925,0.9655,0.5811,0.5705,0.61713
236,7,Road patch and resurfacing - Cluster 32,Road,LGED,False,2.446,894,566,1225,bayesian-gamma-poisson-montecarlo-v2,365.512,0.8185,0.4512,0.514,0.52011
237,7,Waste hotspot clearance - Cluster 33,Waste,City Corporation,True,0.391,930,561,1368,bayesian-gamma-poisson-montecarlo-v2,2375.808,0.7208,0.5867,0.4488,0.69879
238,7,Pocket park and tree corridor - Cluster 34,Green,RAJUK,True,0.745,946,634,1303,bayesian-gamma-poisson-montecarlo-v2,1270.036,0.8617,0.4777,0.3556,0.57041
239,8,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,0.643,1008,656,1343,bayesian-gamma-poisson-montecarlo-v2,1566.75,0.6015,0.6046,0.5465,0.65392
240,8,Road patch and resurfacing - Cluster 2,Road,LGED,False,1.109,783,423,1177,bayesian-gamma-poisson-montecarlo-v2,706.094,0.7511,0.7299,0.471,0.62065
241,8,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.693,939,607,1246,bayesian-gamma-poisson-montecarlo-v2,1355.941,0.7504,0.3354,0.4449,0.54301
242,8,Pocket park and tree corridor - Cluster 4,Green,RAJUK,False,1.292,920,578,1279,bayesian-gamma-poisson-montecarlo-v2,712.308,0.7702,0.4251,0.4522,0.51625
243,8,Canal edge desilting - Cluster 5,Water,WASA,False,2.072,1027,674,1450,bayesian-gamma-poisson-montecarlo-v2,495.552,0.65,0.6081,0.6516,0.54595
244,8,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,0.588,933,553,1320,bayesian-gamma-poisson-montecarlo-v2,1588.051,0.7198,0.3606,0.4485,0.5383
245,8,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,1.359,1017,661,1399,bayesian-gamma-poisson-montecarlo-v2,748.171,0.6428,0.6645,0.6122,0.59402
246,8,Road patch and resurfacing - Cluster 8,Road,LGED,False,2.522,886,540,1221,bayesian-gamma-poisson-montecarlo-v2,351.368,0.8468,0.4926,0.4381,0.47765
247,8,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,1.182,917,583,1277,bayesian-gamma-poisson-montecarlo-v2,776.002,0.821,0.5339,0.5328,0.58747
248,8,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,1.335,935,603,1292,bayesian-gamma-poisson-montecarlo-v2,700.311,0.9398,0.2644,0.4889,0.50345
249,8,Canal edge desilting - Cluster 11,Water,WASA,False,2.886,1010,685,1373,bayesian-gamma-poisson-montecarlo-v2,349.928,0.9486,0.4516,0.682,0.5725
250,8,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,1.375,914,585,1284,bayesian-gamma-poisson-montecarlo-v2,664.907,0.9046,0.5984,0.466,0.55214
251,8,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,1.36,1001,619,1393,bayesian-gamma-poisson-montecarlo-v2,735.825,0.5891,0.5302,0.5513,0.55756
252,8,Road patch and resurfacing - Cluster 14,Road,LGED,False,1.919,880,498,1265,bayesian-gamma-poisson-montecarlo-v2,458.659,0.7885,0.5999,0.382,0.5335
253,8,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.625,927,592,1283,bayesian-gamma-poisson-montecarlo-v2,1482.107,0.7554,0.5081,0.6138,0.64933
254,8,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,1.393,939,601,1269,bayesian-gamma-poisson-montecarlo-v2,674.046,0.7332,0.5246,0.5144,0.56861
255,8,Canal edge desilting - Cluster 17,Water,WASA,True,2.035,998,655,1337,bayesian-gamma-poisson-montecarlo-v2,490.398,0.705,0.5336,0.6322,0.55949
256,8,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,0.975,922,570,1302,bayesian-gamma-poisson-montecarlo-v2,945.784,0.8846,0.6019,0.5427,0.61283
257,8,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.822,1013,642,1401,bayesian-gamma-poisson-montecarlo-v2,1231.614,0.411,0.6044,0.6263,0.57947
258,8,Road patch and resurfacing - Cluster 20,Road,LGED,False,0.685,695,324,1091,bayesian-gamma-poisson-montecarlo-v2,1015.218,0.7051,0.6042,0.4132,0.56528
259,8,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.653,936,600,1302,bayesian-gamma-poisson-montecarlo-v2,1432.68,0.7174,0.5334,0.4726,0.59605
260,8,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,2.122,913,572,1318,bayesian-gamma-poisson-montecarlo-v2,430.181,0.6242,0.4566,0.5215,0.43149
261,8,Canal edge desilting - Cluster 23,Water,WASA,False,2.202,979,629,1400,bayesian-gamma-poisson-montecarlo-v2,444.511,0.6138,0.6562,0.5833,0.54054
262,8,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,0.597,906,553,1289,bayesian-gamma-poisson-montecarlo-v2,1516.842,0.7802,0.4018,0.4965,0.59979
263,8,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,0.832,987,658,1333,bayesian-gamma-poisson-montecarlo-v2,1186.819,0.7306,0.4227,0.7187,0.60716
264,8,Road patch and resurfacing - Cluster 26,Road,LGED,False,1.708,879,516,1295,bayesian-gamma-poisson-montecarlo-v2,514.62,0.9145,0.4492,0.4145,0.52666
265,8,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,1.131,948,647,1290,bayesian-gamma-poisson-montecarlo-v2,838.5,0.8297,0.5824,0.6273,0.64711
266,8,Pocket park and tree corridor - Cluster 28,Green,RAJUK,True,0.505,922,570,1318,bayesian-gamma-poisson-montecarlo-v2,1825.138,0.8836,0.3184,0.5541,0.62542
267,8,Canal edge desilting - Cluster 29,Water,WASA,True,3.422,1012,648,1408,bayesian-gamma-poisson-montecarlo-v2,295.721,0.7651,0.4308,0.6977,0.53284
268,8,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.885,933,581,1268,bayesian-gamma-poisson-montecarlo-v2,1053.808,0.5854,0.4766,0.4691,0.52882
269,8,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,1.354,987,618,1335,bayesian-gamma-poisson-montecarlo-v2,728.846,0.99,0.4483,0.7124,0.66804
270,8,Road patch and resurfacing - Cluster 32,Road,LGED,True,0.694,670,286,1051,bayesian-gamma-poisson-montecarlo-v2,965.724,0.7484,0.6296,0.5117,0.60602
271,8,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,1.064,890,580,1222,bayesian-gamma-poisson-montecarlo-v2,836.69,0.5775,0.3843,0.4743,0.49557
272,8,Pocket park and tree corridor - Cluster 34,Green,RAJUK,False,1.602,918,575,1273,bayesian-gamma-poisson-montecarlo-v2,573.052,0.7391,0.4364,0.4663,0.48942
273,9,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,1.316,999,634,1399,bayesian-gamma-poisson-montecarlo-v2,759.382,0.99,0.56,0.5533,0.59918
274,9,Road patch and resurfacing - Cluster 2,Road,LGED,False,0.717,803,397,1233,bayesian-gamma-poisson-montecarlo-v2,1119.573,0.4672,0.3941,0.5517,0.52713
275,9,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.974,939,563,1308,bayesian-gamma-poisson-montecarlo-v2,963.939,0.6778,0.3797,0.5107,0.50292
276,9,Pocket park and tree corridor - Cluster 4,Green,RAJUK,True,1.956,923,602,1239,bayesian-gamma-poisson-montecarlo-v2,471.772,0.7175,0.3985,0.4633,0.45285
277,9,Canal edge desilting - Cluster 5,Water,WASA,True,0.925,992,644,1348,bayesian-gamma-poisson-montecarlo-v2,1072.832,0.5982,0.5963,0.6878,0.61216
